Case	IGF2BP2	CDKN2C	HOXA9	ZNF521	CLTCL1	MYB	FLT3	HIP1	ALDH2	IDH1	GAS7	CSF1R	NOTCH2	CIITA	AFF3	GATA2	SLC45A3	PRF1	JAK3	GATA3	CBFA2T3	MYCN	MSI2	KIT	ERG	CDK6	ZBTB16	WT1	CCND2	ARHGAP5	MYC	CEBPA	SOCS1	SRC	SMAD3	CSF3R	FGFR1	CDKN2A	CD74	BCL3	HMGA1	MN1	SDC4	NAB2	BCL6	HIF1A	LMNA	SIRPA	CDKN1A	KLF4	MAFB	SGK1	CXCR4	PER1	DDIT3	JUN	KLF6	U2AF1	ETV5	ASPM	PIM1	TFRC	ARHGEF12	ANK1	TAL1	TENT5C	JAZF1	ITGAV	MPL	MLLT3	ID3	DNAJB1	PAX5	CD79A	CD79B	IRF4	PRDM1	NR4A3	ZNF331	FOXO1	LCK	RHOH	CCR7	BIRC3	IL6ST	ZEB1	PLCG1	ATM	CARD11	IKZF3	BCL11B	LEF1	IL7R	ITK	CD28	BTG2	CHD2	BTG1	TNFAIP3	NFKB2
TARGET-20-PAVXDS	0.029302181133791388	-0.16644374433835726	-0.015728907875235686	0.00918698949091749	-0.6542885097870249	-0.9709401802374525	-0.8608871814836634	-0.7811256710123834	-0.4957816062964988	0.16449313111647537	-0.9696777968550204	-0.7158151669553509	-0.42527763373082905	-0.30486479689169904	0.2419720088058876	-0.16264450378841805	-0.3886892372745687	1.0502094655739702	1.0489916256053469	0.6281925959600893	2.598307947972274	1.7804704841699401	0.5229813447999225	5.994157779343804	0.7334304012277344	0.5510609009305063	1.5564132614377126	-0.7173007401724661	0.6616085965351294	-0.6957886367625561	-0.8148061945207508	-0.9004475715418769	-0.5669686581992355	-0.5285537036971072	0.792071857910134	-1.3001210703709443	-0.7652007396984283	-0.4401771084251161	-0.4404667804278416	-0.4090274792895085	-0.792970277240694	0.10021752010380137	-0.5894108102972982	-0.6948495097135827	-0.6637406259014845	-0.37396951611929025	-0.7434118641103955	-0.9913941231779401	-0.4989850360237826	-0.4918450498768768	-0.3564273860193511	-0.5563463349699602	-0.7206333009702403	-0.8515623904566026	-0.7051028143164597	-0.8151004738614464	-1.0237306187427937	0.32206879983389675	-0.8502132319255563	-0.5772646839629967	-0.5967619009356138	-0.08497483831263716	-0.49459048760496677	-0.4385596258229909	-0.560463401535234	-0.20478774578708672	-0.4278214877897161	1.0085868229542978	-0.17083961849651158	-0.17890956364931457	-0.24165370566699312	-0.24137419674044172	0.427102817232194	0.2496333009187234	-0.23774011086263752	-0.32643700353433525	-0.4109981515728818	0.6413933460371462	-0.1727616673937972	-0.20499510239179708	1.5007238157550713	0.8056805611309553	0.3734768889690794	0.8697295415321423	-0.07170779069934327	1.6326262372559759	-0.18915388701742822	0.3131373751868352	0.009677645453989067	0.1300359120306107	0.5428608428393306	0.4419565784896733	0.8331265558905937	0.9433033898456042	0.563447813054569	-0.6133371223335393	-0.3590598831947174	-0.8726225841796998	-0.6313076091785805	-0.29372077340626324
TARGET-20-PAULNJ	-0.012063463529818476	0.29570427261305626	-0.5545739337654955	-0.3972322808132178	-0.6096206713579472	-0.6023382632218616	-0.07925893588959465	-0.08248442934906154	-0.6299423372803031	-0.5586873377138156	0.6024327842527103	2.677819572831471	0.0232938741405389	1.7469563952776583	-0.39636881744916513	-0.1225696520681071	0.7163005362857563	0.08158513317390528	-0.24718853062520077	-0.3500073917621169	0.28631939205206036	-0.46230707828509654	-0.43623026842368207	5.3806283485742865	1.676352485514914	0.1736566896379573	0.09248530801821854	1.3500604455961964	1.8657377198381708	-0.8864562210459859	-0.5046504879650664	0.202803926266644	-0.557979710681552	-0.5779451738054396	-0.2405690160093678	0.036239717407625625	-0.4753378234982968	-0.2347674807792776	0.09220985969513443	-0.3520938774658362	-0.45129620424807754	0.5702726997804303	0.3595078305092862	0.8289968526666923	-0.6279596112285011	0.834744090659782	-0.06039693204748631	-0.47162985265846524	0.3364040012291238	-0.26619033350277255	-0.37432964099473526	-0.3997238620892675	-0.5035958778281865	-0.08520711492598075	-0.741311839315053	-0.7069359072541834	0.3361069719211967	-0.16510090859945298	-0.1097929006067343	-0.5794883859856569	-0.5007292307209238	-0.6573361363881088	0.667979192650084	-0.4148111048498104	-0.4345315618164965	-0.16094956274528083	-0.616006044828387	0.014292337368510398	0.4394858125721839	-0.21855305315653142	-0.3488436022968712	-0.20263737101640447	-0.25127827128848257	-0.3977983217081158	-0.13424528571056213	-0.1116984144405035	-0.26291035104816934	0.35371197522539366	-0.09505324448932971	-0.21379757891893877	-0.22750247961026712	-0.5537372239527836	-0.31599767643808613	-0.223115686581774	-0.11018266278583609	0.6161280845657409	0.14957847108540237	-0.40238450436584533	-0.48927429283945495	-0.36778291177726935	-0.2774147533912228	-0.3694849042991858	-0.26380059728004823	-0.2228412980372507	-0.30377413312598384	-0.5215134549934467	-0.17272509057360347	-0.503552392109515	-0.4217787396059863	-0.38537350789962177
TARGET-20-PAXHDA	0.06793873107435704	-0.6453905516548981	-0.4952592455137021	0.4618320721374524	-0.6731899934503286	-0.3563922183692993	0.026792731635763185	-0.10902002609870165	-0.7284147215731015	-0.44267469564828643	-0.9681515585107007	-0.5213425159040226	-0.205008315789408	0.4977239951890737	-0.7178470840479734	0.5797337631069837	0.41966688962656634	0.2567209665977362	0.5460643440536405	-0.4039075994062363	-0.22066596553999993	-0.3047869800305403	-0.3326621497181347	5.970316696830457	3.550740834268045	0.4279946498773463	1.4033279416841344	0.6316320082451264	0.10671357227737374	-0.8240842960715307	-0.4563311285928847	-0.699687821607187	-0.5379457956440922	0.6662118764560664	-0.39077132494311356	-0.8062589272071973	0.7485431062137943	-0.4369855979003983	-0.2766596753721739	-0.5322326379436167	-0.319519984411746	0.69944427315598	-0.07106822114699905	-0.7290200136036824	-0.7017676026645883	-0.08993270509514427	-0.665835564608612	-0.9018694686850945	-0.512669659977281	-0.48904285352121973	-0.35327947040418056	-0.5007312507482158	-0.2804984084777147	-0.5804549753880535	-0.6162866398440104	-0.6989566826945391	-0.6893705904971342	-1.0920663363683725	-0.7016078157400496	-0.6785053896506729	-0.5643658613304272	-0.49108540471292716	-0.04124181529593468	-0.3477307274102163	0.43755436897967004	-0.2224467166395158	-0.4404392262884776	1.2521244919133931	0.025353456447410848	1.3141154040821565	-0.2825451270569054	-0.2244763220326387	-0.24102479847524172	-0.36934555501797023	-0.30166957034699654	-0.26893213670031074	-0.2698485788912013	0.025890593844610486	-0.1751782746491918	1.3063779198913779	-0.17500275932952222	-0.0010498351989119395	-0.1168712228946144	-0.09838122928490843	-0.18530748688119236	-0.5876971285699313	-0.5685803422091663	-0.16499771003931799	-0.02299602366875981	-0.11691097430333104	-0.25962962204999657	-0.26505816873862814	0.04032649438949703	0.21115567395724133	0.203327870582246	-0.6273702213390085	0.018982896123476672	-0.8975875517694338	-0.5044567138990058	-0.07812264838372128
TARGET-00-BM5571	-0.8524452611095551	-0.5217947424904124	-0.5366423189272173	-0.514671722499131	-0.24144193420304094	-0.6133189934420126	-0.7893411114008987	-0.3813769953794605	2.0117090847879506	-0.2164610319785196	-0.24752243642431906	0.45468381722638346	0.6484959144101256	0.18666672437025436	0.025873001949494996	-0.5593760567855284	-0.486543895056323	5.935938724965212	-0.4765380511007337	0.611949840483871	-0.14692557727798894	-0.508069690216852	-0.6581650019714663	-0.6286432377551732	-0.5919726074536704	-0.9722956792751277	-0.6965464096061217	-0.727839590925751	-0.9394585120775788	-0.5133906692214972	-0.22477880755159949	-0.6943958405137612	-0.31781131275787394	-0.3960534849252734	-0.3537797838610777	0.14209715868464595	-0.7284056321752777	-0.36535206062571274	0.6119584361435406	0.417358452270908	-0.0164820099336637	-0.41591124145713737	-0.38695209531726454	-0.7684048203271224	0.18101999775996452	-0.4334708428404614	-0.58209523342816	0.7341560726425408	-0.4213314349386268	0.07763941477813599	0.05704907904853673	0.00004661271362360335	0.9314049202143332	-0.07303429257324294	-0.8069758904058087	-0.8142929290259777	-1.0014701833563784	-1.1083299685163752	-0.8367243371249228	-0.2772961759142186	-0.1273128084310918	-0.47421082485976446	-0.28982494009892634	-0.038027207679696855	-0.27425391502193974	-0.2693864074163964	0.6355083819588848	-0.4285883596237154	-0.43472290683025294	0.14427514563983174	-0.2350966452463378	-0.03134510894537135	0.6184380475423357	1.8026467742664931	1.9159135975559358	1.1710052096627435	0.7840782375247355	-0.16625444234733636	0.15055138409093005	-0.09093899487325525	2.6471513610769217	-0.2473454319055688	1.082746108953915	0.30427234336008396	-0.2401940104616612	-0.32754428818619125	0.7727843911725201	0.9098786215060163	2.3283241317717995	1.3284763643278834	0.8231230312709577	1.6736925580238446	2.0252509987894896	2.1599677754102706	1.5538818481860914	-0.2038941726164574	-0.8006721885429801	-0.213249001288119	0.30814740931371315	-0.47464766720836593
TARGET-00-BM4508	-0.8336875396328554	-0.40904288760348095	-0.5353934077340081	-0.5201061731049169	-0.0894912446882736	-0.289628103654848	-0.7861114926306505	-0.4830762567530369	1.307660362297538	-0.15407157702641955	-0.5112691852915332	0.07647869010297742	-0.08247690627585144	-0.20406215691011553	-0.3024906787247905	-0.5300071479579644	-0.45331115307293096	3.0732073958449595	-0.7287849282766188	0.36687847851143807	-0.20696342883932414	-0.5224313375568053	-0.7447707270773355	-0.548679006205571	-0.5589045830876761	-0.8812032667127502	-0.7702080201885213	-0.7302886191008	-0.9192345314434216	-0.3307774405071012	0.282223068928498	-0.6297559691156427	-0.43240109649227654	-0.5005875768705134	-0.5606945261964784	-0.14570295083072293	-0.6816380188748247	-0.37225307552994535	0.31347717685352033	-0.40364721653896685	0.006252506584689083	-0.4336879329688627	-0.4454991492695522	-0.7891695198360213	0.08213292631091378	-0.5096053246212205	-0.4924784583439332	0.4814555751505963	-0.620326679345465	0.22196529918360897	-0.10713601806152179	-0.13334361727344415	0.2726287172693816	-0.32242704598045807	-0.8744941024123787	-0.8393418538934783	-0.972673426337496	-0.7468645835602953	-0.8068294705805741	0.29931865336967667	-0.04491834479693712	0.24203266193734424	-0.1697313046394678	0.3626053141898656	0.18047487459566022	-0.23924563272640315	1.544631461911908	-0.4409322823935556	-0.41891854265892253	0.06984016866186028	-0.257156736566683	-0.09983873311976693	0.11118022278510185	1.1306710262148087	1.1647424486147182	0.4853846481908273	0.6963997188448829	-0.046779209776688646	-0.008248711875557166	-0.20310450119774584	2.0881192986969803	-0.23579696574099537	0.30982710484850495	-0.041452453240790055	-0.2190148341974076	-0.3960919181681718	0.47032797503301366	0.6578129044277577	1.267041851397951	1.4092585045111246	0.6237049665776728	0.9663055871779305	2.2007926722931397	1.2658397590701866	0.7187375560125052	-0.6766901651094165	-0.9042070763358306	-0.1846913117779366	-0.3063476307427414	-0.6841581661167021
TARGET-00-BM3969	-0.9306985288137516	-0.4280445278497122	-0.5137780777708056	-0.5256801637589373	-0.3305621218337645	-0.6249945855454708	-0.7642969617122302	-0.5890102242126858	2.0531899246726506	0.43776952518846546	-0.42435868612351807	0.7348556311695824	-0.05597862036214473	-0.36822240093539077	-0.44056135044883515	-0.5160729680252227	-0.40794085223906856	3.5285167127324524	-0.6108205751587196	0.6612262850137038	-0.20273876336771385	-0.4856353965800161	-0.8200302266700332	-0.6126440101889666	-0.7838316007572831	-1.0370065508940356	-0.7491151206443312	-0.7291845490218845	-0.9143047435940079	-0.39083530786818155	0.7052730248371322	-0.39354759833044084	-0.46774639598218387	-0.39797492234488885	-0.5429897323377613	-0.12991002400343907	-0.6863698009263999	-0.3948442913907746	0.634189225070476	-0.5464781313480955	-0.17351749476858622	-0.42603687925187406	-0.46544117656960826	-0.7088019748756982	-0.14933562789928329	-0.8743099969268704	-0.642257389273959	0.8683795416992903	-0.6587637968324151	0.19542489796640086	-0.19026142231756818	0.49632823180430213	-0.26104818209328673	-1.0762957121897752	-0.9610859059875005	-0.838478846731701	-0.934340644119175	-1.0413964975739327	-0.8357519781438956	-0.03034072408566103	-0.07083821999574529	-0.377397785276296	-0.2786396140638248	-0.023159628160887173	-0.06449707499659396	-0.22041509630856373	1.6131878410885119	-0.40357492896510566	-0.4486932536081075	0.036045410291618944	0.10977735995238075	-0.17217124013894616	0.2797666664624147	1.9325871436950084	2.898108028186402	0.07266547830768369	0.1729304422069027	-0.377319380233654	-0.6081762962417674	-0.20896943070832413	3.0793573471424636	-0.26309598213505736	1.3240571014762779	0.49418310830274104	0.041380422692582075	-0.5299542579946849	0.5205751290883762	0.45851919410433567	1.2042621101152746	1.7104169737981365	0.5263714442185928	1.548247195281643	3.236953539220166	1.4664595807605518	1.1330380314545863	-0.13723161441236834	-1.0367550156364655	-0.3566445664217875	-0.746861447460095	-0.5774835209654307
TARGET-00-BM5776	-0.8611386450043234	-0.35968476744956723	-0.5322739942261989	-0.5098385626466463	1.0325919467244633	-0.3917186140238521	-0.6757557530619969	-0.21715187233233008	3.775646798852481	-0.34875272295522947	-0.07950858886179878	0.7388635594707939	0.6370349424957007	0.20312266885373922	-0.49478637043936685	-0.5074237966538021	-0.45492978828300457	3.0612217252238443	-0.8328211003836706	-0.02804809264180451	-0.027980418436453443	-0.4997328001786638	-0.8318035372087944	-0.5249088265398465	0.31896258246879217	-0.9980122143650062	-0.6848691131906973	-0.7316737251998032	-0.9145488628961664	-0.5696455891869536	0.004295480609151718	-0.5941366391976011	-0.5498328191374222	-0.44097037474135103	-0.619934516665636	1.6222754704419964	-0.6994509774701443	-0.4022800096289913	0.6043992378679588	0.10972263575893848	0.06549132682514686	-0.4254536150671709	-0.39524476008732706	-0.6577186274406833	0.540722529399434	-0.27993447045896885	-0.4615034449948778	0.8993172750507511	-0.5546400489686104	0.07111415444037295	-0.0653837137553571	-0.14001881083985998	0.12512534341983378	-0.47249415510656706	-0.7508159695127247	-0.8156019735710195	-0.9621873736345031	-0.636037787218414	-0.7757967371435338	0.261497929368271	-0.27265367702888715	0.05720229544139984	-0.3143722950279635	0.1833891778180788	0.11830302912719014	-0.2947508990522707	0.6774773835845269	-0.44737320539846076	-0.3132098972808765	-0.176840880610513	-0.3073736167521952	-0.16659479598128357	-0.32647433830664574	0.3612662371769438	0.17569843303949959	0.13175068079783117	0.10149671660184093	-0.26283922495399803	-0.38166286497912455	-0.5119738478839531	0.8787456284185766	-0.6930860034000971	-0.04703826826546844	-0.35141587715138123	-0.6488624450084601	-0.40929098309023404	-0.10995872383415217	-0.013439577349100451	0.607901130569075	0.17437114877102683	-0.0735432073475175	0.03817800387423882	0.6142679384245362	0.518338130936561	0.1502587331605859	-0.1910354177951924	-0.8386744262565458	-0.7407707868996887	-0.4758629908861385	-0.5940267021692253
TARGET-00-BM4473	-0.9938777122847942	-0.5037104985787058	-0.5406096170983059	-0.5118961440851582	0.9950968211513297	-0.41483392768322375	-0.7245338453413263	-0.022364865988398645	2.6452870488508156	-0.2704260791190835	0.15322414598425246	0.7095282831093451	0.27670457974396323	0.33434441052473995	0.5253802297131371	-0.5389245938756451	-0.4891416502027354	2.815206278671016	-0.6716892325326024	0.22510293786538715	0.02881030594147119	-0.5136276169089773	-0.7026031988840941	-0.6587627674255678	0.13360076465362536	-1.034839702961697	-0.6482227228905634	-0.7275585549056635	-0.9355644536946045	-0.4279678602688495	-0.25741764946979395	-0.6226980321512183	-0.4234191661077061	-0.3035744387085795	-0.3464290531894706	1.1532051657015698	-0.696190999719495	-0.36211042166343405	0.8043545590034927	0.8013953190713216	-0.05699704974343935	-0.40038612124665596	-0.26795445755598424	-0.6378033546836673	1.1446921131905852	-0.07820081253318135	-0.5451472432159248	1.3790920787990248	0.5121205813129013	0.720591490540764	0.8428488131305397	0.6100832143946736	0.7636743353293247	-0.08879907056135897	-0.5861160818548055	-0.14708782574203663	-0.47471998605995114	-0.6574146067462809	-0.8092086468107471	-0.0738007564165331	-0.015162554158365836	-0.39710825774803077	-0.32082923712181605	0.06161299481265327	-0.23202587478172582	-0.30591606784589953	0.6794451499456432	-0.48545250843844945	-0.4519402129730878	-0.17717939238049868	-0.2322846990317873	-0.13327435991853764	1.4422320232326091	3.0262378200535047	3.520428870864266	1.2883951223394023	0.5195583010091439	-0.02696633337107908	-0.3528762393528645	-0.20952847944850053	0.7065978440947113	-0.3311313847130625	0.04391957349571429	-0.22181045795673857	-0.6570966864659993	-0.31133107215853845	0.023463142331161865	-0.07503987441183187	1.5702178471790276	0.5510103904677781	-0.022664102522995035	0.2855205977778501	0.5356545122013736	0.31638671052205936	0.2495897102718084	0.10230319958817542	-0.8067592459095704	0.0216591769973889	0.863139508319745	-0.22522798381208128
TARGET-20-PAPAZZ	-1.303661994978541	-0.721649808636159	-0.5433165461753303	-0.542351393885277	-0.6378035838884921	-1.1944753356334452	-0.7654506950326095	0.22206388507817268	0.6044352170384564	-0.4822653426002779	0.3060660144654325	3.006419881802407	2.6999265008777713	2.5450741382912203	0.023393489955555825	-0.5695096806462542	-0.49823158799009715	6.565686772482437	0.27832281306684487	1.1492597149605577	0.1988679667564329	-0.5217310916423457	-0.6948729599209171	-0.736773625523147	-1.0360883374014889	-1.0287943980711658	-0.24042898472164145	-0.7294455110405372	-0.5341541079657822	0.03520243102837124	-0.4906950099748764	-0.64572021018947	-0.16248707130282175	1.3019181306827903	-0.0905451228686223	-0.6557778070058079	-0.5843063624883524	-0.3703649043818139	0.23594445040359938	-0.20918820624742326	-0.57439168164269	-0.3771927924902241	-0.3819020366122518	-0.03596347556000852	0.3158574025318082	-0.36600871258491213	0.05578852900962539	0.0245406324660009	0.5297325138270286	0.7086470327841071	0.7429916659760374	0.8088172155999868	-0.3299133300744847	-0.053102785704440346	-0.8682658638998618	-0.7810025029352656	-0.6711055669462239	-0.9147064994210263	-0.7277994427609116	-0.13410755527107934	-0.0529162665327768	-0.2239150534834249	0.04071379108227015	0.09065178010231885	0.01774395586711631	-0.14545303380711666	0.5913162549786988	-0.3394912840349834	-0.15131107614863315	0.34993985211560164	-0.2880072703674703	-0.2211697416416959	-0.4576220371779596	-0.41756855048619135	-0.197889345822223	1.5635476859444482	0.6734501959794695	0.18840003180732165	0.23240670504565458	0.554996084049149	1.1301005681001937	-0.6584173568617577	0.014626094132170203	-0.2627643706118362	-0.255614269387513	-0.31481922283315333	0.6141694128504298	2.051856938276973	4.60454540195262	1.6312787673715816	0.6496100229672948	0.2977259302715039	0.5441211524025142	0.6299029457805334	0.3041731241277515	0.078807524022498	-0.7295823873089914	-0.32552552341487545	0.015531467387200402	0.044128484313426676
TARGET-00-BM5563	-1.1918267682644883	-0.6596184349268666	-0.5372266718708288	-0.4921677183565906	0.5860828753980972	-0.8080843169172264	-0.8405727125134397	-0.24373483715899566	0.7889714220053344	-0.27885862645507514	-0.1707212720735589	1.8962275740382324	2.2228369076768963	0.970723727757766	0.30754556446098713	-0.5009655340768376	-0.43364054534288077	9.283398233243263	1.011315716945542	0.4984412227942322	0.1392466315091999	-0.47854926025067385	-0.4576129920382157	-0.6128283575927873	-0.3517434420736756	-0.902693220974771	-0.25570411322691944	-0.731352541176846	-0.4844699047507537	-0.06875077726238768	0.019610910345933128	-0.5240929428342269	-0.25682540887326316	-0.05631439597067602	-0.10977239816094095	-0.3031411100241569	-0.5631921606012361	-0.38019007814377226	-0.15930737013261015	-0.6275668482422423	-0.6347752845218294	-0.4094824693036812	-0.5381416055132335	-0.2533410325492793	-0.04589687274652944	-0.8619518960034463	-0.6499920926462787	0.08957761936542272	-0.7164151190622188	0.1247888590194475	0.26398383986758617	0.25240450420488136	-0.3507187218670267	-0.5470623092859533	-1.0115340157372374	-0.8144960681488429	-0.8157500680326546	-1.1120570508836256	-0.8116912654857104	0.16260545301652415	-0.36367106987348147	-0.4554089123680491	-0.2505985595882556	0.10420713033982841	-0.2255896928765468	-0.2519683555193752	0.38938737564673415	-0.31786110743829094	-0.38048839248032335	0.11476820302274292	-0.20650437798511206	-0.23472223486852672	0.6378594701552176	0.4380726443310274	0.8023152873274504	0.5542485807000864	0.7496205963619856	-0.2907008332434961	-0.3740360524810993	0.31822369580060494	1.8442972253191348	-0.10914161865574942	1.2677278508798429	0.18438047342566877	-0.20505324841319036	-0.24645390037772064	1.5731016339210344	2.2390073876235275	4.006095755447027	3.16856072863434	1.6601279766260426	1.0803801187627389	2.25575326239883	1.9013597240635887	1.0529203048811007	0.14855477668263592	-0.7284100041355435	-0.5216135306407146	-0.6058922061915698	-0.3721425244395364
TARGET-00-BM5233	-1.0453973830893089	-0.444030296313584	-0.5373383864041663	-0.5180663513089075	0.07925221247850044	-0.8702680805935479	-0.8441966452033113	-0.332009985503568	2.0533820926932944	0.0611293100549336	0.10466104995523	1.131517919504208	1.6584048874450728	0.5243373824939008	-0.29831365467346216	-0.5319440901819612	-0.44072813875592803	5.919989687651841	0.5913667374314671	0.5451555305468184	-0.2042943242958923	-0.5031635647532801	-0.7585015106500502	-0.57146009114695	-0.8076476472277304	-0.9229714363827655	-0.5757580699860261	-0.7303086931022348	-0.36625928033856253	0.019111658321415027	0.1297304930481191	-0.3496106162599959	-0.37953401561934397	-0.13643570426258336	-0.15183094776418177	-0.2531519115725315	-0.6313353242160726	-0.3930563771177652	-0.042813232701086654	-0.5210301701405886	-0.4463943804614993	-0.4166231668590545	-0.4203929715696019	-0.533054738894548	0.08993154412272882	-0.8790878629333789	-0.5011986023435114	0.9123679551476114	-0.3935354949707191	0.37482421633846436	0.2143149953014876	0.6729120533217972	0.2999664230358855	-0.4793160044905154	-0.9661412943905174	-0.7016128603701599	-0.6077767997633094	-0.7246252986912461	-0.8253870451759241	0.47264288382390784	0.031377132854641235	-0.09900519013456693	0.0624442364292866	0.9758015702863432	0.6570072752517792	0.16380465572318617	0.7354739173270484	-0.37846240718334356	-0.4654614126341727	0.11666763017655178	-0.22764996467373397	-0.12727716644086876	0.44676022310890184	0.6339566107779527	0.513866647647435	0.3537652642594453	1.0630917317220454	-0.27595080453107046	-0.3223979886478283	0.21904844929330483	2.331841763925355	-0.3634577907560204	1.0806642524615793	0.25170378757785933	-0.17702904320723994	-0.33071643914812326	1.3528464380841476	1.1828112065847542	2.5059140377651117	3.6477228158547037	2.014035773682186	0.6885187035176451	3.797644019384848	1.4977116238600725	0.9633835010374884	0.5451289237137752	-0.8302535850552232	-0.25559484312957836	-0.40297138602447774	-0.28150481828699186
TARGET-00-BM5136	-1.163792687259694	-0.5743610031195497	-0.5380058091289778	-0.5251118551988551	2.1346346399860425	-0.7798276628093485	-0.860482435978865	-0.16688486899295443	1.2792194952422442	-0.31193765384259436	0.2965735564702719	0.6286761845588057	1.3976654601081724	1.0711803937043864	1.1334328633037636	-0.5588377191960335	-0.4833066246361757	5.632524733833777	0.6725682117501695	0.796399854615129	0.0600830308309166	-0.5166664199339904	-0.38748563083635645	-0.6825719436574852	0.2948762534980255	-0.9614368924174959	-0.34352044425566786	-0.7272373708827061	-0.582439957896602	0.0503245284553099	-0.14635340229933821	-0.5936127389558715	-0.28579915149661583	-0.26128965494676953	0.11347928362017566	0.0828176436645579	-0.6141688590987299	-0.34997933977366924	-0.10116959587446223	-0.545932849303905	-0.6373366357545724	-0.4163272460594625	-0.5374090167355741	-0.40172999898711326	0.10200794782237871	-0.7083601681866865	-0.6558765809633372	0.21925169849655426	-0.7021013420189078	-0.018395200617585476	-0.0433985187246528	0.06150187368999687	-0.0404479153670559	-0.5670979089472135	-0.9778106863288044	-0.7116886276863473	-0.7663029570828579	-0.017865753926247917	-0.7978920433507065	0.7661893404312429	-0.19123748596367185	-0.3172957553645981	-0.10967991400457291	0.4684541238788145	0.0035049482366324796	-0.09225074545283517	0.6508900060335653	-0.3303324330807556	-0.47238576401770405	0.16644766657389665	-0.17858399167780545	-0.18366000038983837	1.4708331948083235	0.692909629664889	1.4899024602354696	1.1466680405584504	0.5730960687402314	-0.3412974182213626	-0.38407947223451905	0.734460894168334	1.9164073000270525	0.014293874249741155	1.0543744325331625	0.14069314720075052	-0.13837104765274966	0.051947059075752075	1.4656538129007959	2.1408377299178145	3.8401065984256353	3.4660490202320036	2.20405737664689	1.3306404655398945	3.4679396108410003	2.3135995308176214	1.325573417718143	-0.0744676277032202	-0.5803108276114683	-0.4255365636136938	-0.4902104317891924	-0.39980522664006884
TARGET-00-BM5108	-1.2332756951614305	-0.5944283612633724	-0.5449034654437659	-0.5355164686135743	0.7560884837541147	-1.0042298018395592	-0.8859501080256473	-0.35988136202532495	0.9049585487511035	-0.3022272011670751	0.06242094135267574	0.953237911857201	1.7287365267356145	0.8756429660467201	0.4050476053303497	-0.5544165546736695	-0.46851838523732847	7.983279035062386	0.577707094614916	1.3345200793283403	-0.08001945670043398	-0.5183399636289252	-0.5656868577637364	-0.7188387502168232	-0.5266370107418583	-1.081508385566229	-0.3141671449229742	-0.7263942628224433	-0.43831239592030574	0.05210043313534186	0.06320238378030038	-0.6065984011272811	-0.2316549523971271	-0.12424905323132411	0.1810156084638412	-0.184977412603915	-0.6297122129309394	-0.35931993863920436	-0.0989052009259137	-0.6231892008632769	-0.6443567912521987	-0.426950373894093	-0.5352532841849207	-0.20206425129947916	-0.12249862190447375	-0.8666893986717391	-0.6205254067879251	0.16579283838818268	-0.7264706834976641	0.13532327813588316	-0.029137664485629378	0.14328905289420227	-0.30223618185149603	-0.6000168774140727	-0.9851277777281249	-0.6528424312521703	-0.7861476082459496	-0.40776169280771873	-0.805319210886638	0.39661006426510825	-0.13061719577506467	-0.2249931001875457	-0.052985035761241576	0.8206212090587679	0.33600061306152307	-0.11798956815383224	0.9595138812663664	-0.356563268966666	-0.4751929334975141	0.18623179890861774	-0.12340265777722399	-0.1578487877818445	0.9014645750120798	0.7242451531457712	1.0465871083177334	0.42550605269780994	1.0196944508384662	-0.3070055947120963	-0.42277418760789676	0.69542912758147	2.7038470746541474	0.14311128948456997	1.709186370974616	0.553542636206527	-0.1907443595000124	-0.0920272715566134	2.0839708785269173	2.5722491759255024	4.924204572018342	4.345120295193384	2.783077138342602	1.4408666852071268	5.584470645656437	2.612560813065315	1.8306054472180409	0.1708748520810245	-0.617714518412126	-0.4522607092594871	-0.5819956727324784	-0.3209382877380175
